#t, S, I, R
159.655976 0.046007 3.278134 996.675860 
159.745301 0.046001 3.266426 996.687572 
159.834625 0.045996 3.254761 996.699243 
159.923950 0.045991 3.243137 996.710872 
160.013275 0.045985 3.231555 996.722460 
160.102599 0.045980 3.220014 996.734006 
160.191924 0.045975 3.208514 996.745512 
160.281249 0.045969 3.197055 996.756975 
160.370573 0.045964 3.185637 996.768399 
160.459898 0.045959 3.174260 996.779781 
160.549222 0.045954 3.162924 996.791122 
160.638547 0.045948 3.151628 996.802423 
160.727871 0.045943 3.140373 996.813684 
160.817196 0.045938 3.129157 996.824905 
160.906521 0.045933 3.117982 996.836085 
160.995845 0.045928 3.106847 996.847226 
161.085170 0.045923 3.095751 996.858326 
161.174494 0.045918 3.084695 996.869387 
161.263819 0.045913 3.073679 996.880409 
161.353143 0.045908 3.062701 996.891391 
161.442468 0.045903 3.051763 996.902334 
161.531792 0.045898 3.040865 996.913238 
161.621117 0.045893 3.030005 996.924103 
161.710441 0.045888 3.019183 996.934929 
161.799766 0.045883 3.008401 996.945716 
161.889090 0.045878 2.997657 996.956465 
161.978415 0.045873 2.986951 996.967176 
162.067739 0.045868 2.976284 996.977848 
162.157064 0.045863 2.965655 996.988482 
162.246388 0.045858 2.955063 996.999079 
162.335712 0.045853 2.944510 997.009637 
162.425037 0.045848 2.933994 997.020158 
162.514361 0.045844 2.923516 997.030641 
162.603686 0.045839 2.913075 997.041086 
162.693010 0.045834 2.902671 997.051495 
162.782334 0.045829 2.892305 997.061866 
162.871659 0.045825 2.881975 997.072200 
162.960983 0.045820 2.871683 997.082497 
163.050308 0.045815 2.861427 997.092758 
163.139632 0.045811 2.851208 997.102982 
163.228956 0.045806 2.841025 997.113169 
163.318281 0.045801 2.830879 997.123320 
163.407605 0.045797 2.820769 997.133434 
163.496930 0.045792 2.810695 997.143513 
163.586254 0.045787 2.800657 997.153556 
163.675578 0.045783 2.790655 997.163562 
163.764903 0.045778 2.780689 997.173533 
163.854227 0.045774 2.770758 997.183468 
163.943551 0.045769 2.760863 997.193368 
164.032876 0.045765 2.751003 997.203233 
164.122200 0.045760 2.741178 997.213062 
164.211524 0.045756 2.731388 997.222856 
164.300848 0.045751 2.721633 997.232615 
164.390173 0.045747 2.711914 997.242340 
164.479497 0.045742 2.702228 997.252029 
164.568821 0.045738 2.692578 997.261684 
164.658146 0.045733 2.682962 997.271305 
164.747470 0.045729 2.673380 997.280891 
164.836794 0.045725 2.663832 997.290443 
164.926118 0.045720 2.654319 997.299961 
165.015443 0.045716 2.644840 997.309444 
165.104767 0.045712 2.635394 997.318894 
165.194091 0.045707 2.625982 997.328311 
165.283415 0.045703 2.616604 997.337693 
165.372740 0.045699 2.607259 997.347042 
165.462064 0.045695 2.597948 997.356358 
165.551388 0.045690 2.588669 997.365640 
165.640712 0.045686 2.579424 997.374889 
165.730036 0.045682 2.570212 997.384106 
165.819361 0.045678 2.561033 997.393289 
165.908685 0.045674 2.551887 997.402439 
165.998009 0.045669 2.542773 997.411557 
166.087333 0.045665 2.533692 997.420642 
166.176657 0.045661 2.524644 997.429695 
166.265982 0.045657 2.515627 997.438716 
166.355306 0.045653 2.506643 997.447704 
166.444630 0.045649 2.497691 997.456660 
166.533954 0.045645 2.488771 997.465584 
166.623278 0.045641 2.479883 997.474477 
166.712602 0.045637 2.471026 997.483337 
166.801926 0.045633 2.462201 997.492166 
166.891251 0.045629 2.453408 997.500963 
166.980575 0.045625 2.444646 997.509729 
167.069899 0.045621 2.435916 997.518464 
167.159223 0.045617 2.427216 997.527167 
167.248547 0.045613 2.418548 997.535840 
167.337871 0.045609 2.409910 997.544481 
167.427195 0.045605 2.401304 997.553092 
167.516519 0.045601 2.392728 997.561671 
167.605843 0.045597 2.384183 997.570221 
167.695168 0.045593 2.375668 997.578739 
167.784492 0.045589 2.367183 997.587227 
167.873816 0.045585 2.358729 997.595685 
167.963140 0.045582 2.350306 997.604113 
168.052464 0.045578 2.341912 997.612510 
168.141788 0.045574 2.333548 997.620878 
168.231112 0.045570 2.325214 997.629216 
168.320436 0.045566 2.316910 997.637524 
168.409760 0.045563 2.308636 997.645802 
168.499084 0.045559 2.300391 997.654050 
168.588408 0.045555 2.292175 997.662270 
168.677732 0.045551 2.283989 997.670459 
168.767056 0.045548 2.275832 997.678620 
168.856380 0.045544 2.267705 997.686752 
168.945704 0.045540 2.259606 997.694854 
169.035028 0.045536 2.251536 997.702927 
169.124352 0.045533 2.243495 997.710972 
169.213676 0.045529 2.235483 997.718988 
169.303000 0.045526 2.227499 997.726975 
169.392324 0.045522 2.219544 997.734934 
169.481648 0.045518 2.211617 997.742864 
169.570972 0.045515 2.203719 997.750766 
169.660296 0.045511 2.195849 997.758640 
169.749620 0.045508 2.188007 997.766486 
169.838944 0.045504 2.180192 997.774304 
169.928268 0.045500 2.172406 997.782093 
170.017592 0.045497 2.164648 997.789855 
170.106916 0.045493 2.156917 997.797589 
170.196240 0.045490 2.149214 997.805296 
170.285564 0.045486 2.141539 997.812975 
170.374888 0.045483 2.133890 997.820627 
170.464212 0.045479 2.126270 997.828251 
170.553536 0.045476 2.118676 997.835848 
170.642860 0.045473 2.111110 997.843418 
170.732183 0.045469 2.103570 997.850961 
170.821507 0.045466 2.096057 997.858477 
170.910831 0.045462 2.088572 997.865966 
171.000155 0.045459 2.081113 997.873428 
171.089479 0.045456 2.073680 997.880864 
171.178803 0.045452 2.066275 997.888273 
171.268127 0.045449 2.058895 997.895656 
171.357451 0.045445 2.051542 997.903012 
171.446775 0.045442 2.044216 997.910342 
171.536098 0.045439 2.036915 997.917646 
171.625422 0.045436 2.029640 997.924924 
171.714746 0.045432 2.022392 997.932176 
171.804070 0.045429 2.015169 997.939402 
171.893394 0.045426 2.007973 997.946602 
171.982718 0.045422 2.000801 997.953776 
172.072042 0.045419 1.993656 997.960925 
172.161365 0.045416 1.986536 997.968048 
172.250689 0.045413 1.979441 997.975146 
172.340013 0.045409 1.972372 997.982218 
172.429337 0.045406 1.965328 997.989266 
172.518661 0.045403 1.958309 997.996288 
172.607985 0.045400 1.951315 998.003285 
172.697308 0.045397 1.944347 998.010257 
172.786632 0.045394 1.937403 998.017204 
172.875956 0.045390 1.930484 998.024126 
172.965280 0.045387 1.923589 998.031023 
173.054604 0.045384 1.916719 998.037896 
173.143927 0.045381 1.909874 998.044745 
173.233251 0.045378 1.903053 998.051569 
173.322575 0.045375 1.896257 998.058368 
173.411899 0.045372 1.889485 998.065143 
173.501223 0.045369 1.882737 998.071894 
173.590546 0.045366 1.876013 998.078621 
173.679870 0.045363 1.869313 998.085324 
173.769194 0.045360 1.862637 998.092003 
173.858518 0.045357 1.855985 998.098658 
173.947841 0.045354 1.849357 998.105290 
174.037165 0.045351 1.842752 998.111897 
174.126489 0.045348 1.836171 998.118481 
174.215813 0.045345 1.829613 998.125042 
174.305136 0.045342 1.823079 998.131579 
174.394460 0.045339 1.816568 998.138093 
174.483784 0.045336 1.810081 998.144583 
174.573108 0.045333 1.803617 998.151051 
174.662431 0.045330 1.797175 998.157495 
174.751755 0.045327 1.790757 998.163916 
174.841079 0.045324 1.784362 998.170314 
174.930403 0.045321 1.777989 998.176690 
175.019726 0.045318 1.771639 998.183042 
175.109050 0.045316 1.765312 998.189372 
175.198374 0.045313 1.759008 998.195680 
175.287697 0.045310 1.752726 998.201965 
175.377021 0.045307 1.746466 998.208227 
175.466345 0.045304 1.740229 998.214467 
175.555668 0.045301 1.734014 998.220685 
175.644992 0.045299 1.727821 998.226880 
175.734316 0.045296 1.721651 998.233054 
175.823639 0.045293 1.715502 998.239205 
175.912963 0.045290 1.709375 998.245334 
176.002287 0.045287 1.703271 998.251442 
176.091610 0.045285 1.697188 998.257528 
176.180934 0.045282 1.691126 998.263592 
176.270258 0.045279 1.685087 998.269634 
176.359581 0.045276 1.679069 998.275655 
176.448905 0.045274 1.673072 998.281654 
176.538229 0.045271 1.667097 998.287632 
176.627552 0.045268 1.661144 998.293588 
176.716876 0.045266 1.655211 998.299523 
176.806200 0.045263 1.649300 998.305437 
176.895523 0.045260 1.643410 998.311330 
176.984847 0.045258 1.637540 998.317202 
177.074171 0.045255 1.631692 998.323053 
177.163494 0.045252 1.625865 998.328883 
177.252818 0.045250 1.620058 998.334692 
177.342141 0.045247 1.614273 998.340480 
177.431465 0.045244 1.608508 998.346248 
177.520789 0.045242 1.602763 998.351995 
177.610112 0.045239 1.597039 998.357722 
177.699436 0.045237 1.591336 998.363428 
177.788759 0.045234 1.585652 998.369114 
177.878083 0.045232 1.579989 998.374779 
177.967407 0.045229 1.574347 998.380424 
178.056730 0.045226 1.568724 998.386049 
178.146054 0.045224 1.563122 998.391654 
178.235377 0.045221 1.557539 998.397239 
178.324701 0.045219 1.551977 998.402804 
178.414024 0.045216 1.546434 998.408349 
178.503348 0.045214 1.540912 998.413875 
178.592672 0.045211 1.535408 998.419380 
178.681995 0.045209 1.529925 998.424866 
178.771319 0.045206 1.524461 998.430332 
178.860642 0.045204 1.519017 998.435779 
178.949966 0.045202 1.513592 998.441207 
179.039289 0.045199 1.508186 998.446615 
179.128613 0.045197 1.502800 998.452003 
179.217936 0.045194 1.497433 998.457373 
179.307260 0.045192 1.492085 998.462723 
179.396584 0.045189 1.486757 998.468054 
179.485907 0.045187 1.481447 998.473366 
179.575231 0.045185 1.476156 998.478659 
179.664554 0.045182 1.470884 998.483933 
179.753878 0.045180 1.465631 998.489189 
179.843201 0.045177 1.460397 998.494425 
179.932525 0.045175 1.455181 998.499643 
180.021848 0.045173 1.449985 998.504843 
180.111172 0.045170 1.444806 998.510023 
180.200495 0.045168 1.439646 998.515186 
180.289819 0.045166 1.434505 998.520329 
180.379142 0.045163 1.429382 998.525455 
180.468466 0.045161 1.424277 998.530562 
180.557789 0.045159 1.419190 998.535651 
180.647113 0.045157 1.414122 998.540721 
180.736436 0.045154 1.409072 998.545774 
180.825760 0.045152 1.404040 998.550808 
180.915083 0.045150 1.399025 998.555825 
181.004407 0.045147 1.394029 998.560824 
181.093730 0.045145 1.389050 998.565804 
181.183054 0.045143 1.384090 998.570767 
181.272377 0.045141 1.379147 998.575713 
181.361701 0.045139 1.374221 998.580640 
181.451024 0.045136 1.369313 998.585550 
181.540347 0.045134 1.364423 998.590443 
181.629671 0.045132 1.359550 998.595318 
181.718994 0.045130 1.354695 998.600175 
181.808318 0.045128 1.349857 998.605016 
181.897641 0.045125 1.345036 998.609839 
181.986965 0.045123 1.340232 998.614644 
182.076288 0.045121 1.335446 998.619433 
182.165612 0.045119 1.330677 998.624204 
182.254935 0.045117 1.325925 998.628959 
182.344258 0.045115 1.321189 998.633696 
182.433582 0.045112 1.316471 998.638417 
182.522905 0.045110 1.311769 998.643120 
182.612229 0.045108 1.307084 998.647807 
182.701552 0.045106 1.302416 998.652477 
182.790876 0.045104 1.297765 998.657131 
182.880199 0.045102 1.293130 998.661768 
182.969522 0.045100 1.288512 998.666388 
183.058846 0.045098 1.283910 998.670992 
183.148169 0.045096 1.279325 998.675579 
183.237493 0.045094 1.274756 998.680150 
183.326816 0.045092 1.270204 998.684705 
183.416139 0.045090 1.265667 998.689243 
183.505463 0.045088 1.261147 998.693765 
183.594786 0.045085 1.256643 998.698271 
183.684110 0.045083 1.252156 998.702761 
183.773433 0.045081 1.247684 998.707235 
183.862756 0.045079 1.243228 998.711693 
183.952080 0.045077 1.238788 998.716135 
184.041403 0.045075 1.234364 998.720561 
184.130727 0.045073 1.229955 998.724971 
184.220050 0.045071 1.225563 998.729366 
184.309373 0.045069 1.221186 998.733745 
184.398697 0.045068 1.216825 998.738108 
184.488020 0.045066 1.212479 998.742455 
184.577343 0.045064 1.208149 998.746788 
184.666667 0.045062 1.203834 998.751104 
184.755990 0.045060 1.199535 998.755405 
184.845313 0.045058 1.195251 998.759691 
184.934637 0.045056 1.190982 998.763962 
185.023960 0.045054 1.186729 998.768217 
185.113284 0.045052 1.182491 998.772457 
185.202607 0.045050 1.178268 998.776682 
185.291930 0.045048 1.174060 998.780892 
185.381254 0.045046 1.169867 998.785087 
185.470577 0.045044 1.165689 998.789267 
185.559900 0.045043 1.161526 998.793432 
185.649224 0.045041 1.157378 998.797582 
185.738547 0.045039 1.153244 998.801717 
185.827870 0.045037 1.149126 998.805837 
185.917194 0.045035 1.145022 998.809943 
186.006517 0.045033 1.140932 998.814034 
186.095840 0.045031 1.136858 998.818111 
186.185163 0.045030 1.132798 998.822173 
186.274487 0.045028 1.128752 998.826220 
186.363810 0.045026 1.124721 998.830253 
186.453133 0.045024 1.120704 998.834272 
186.542457 0.045022 1.116702 998.838276 
186.631780 0.045021 1.112714 998.842266 
186.721103 0.045019 1.108740 998.846241 
186.810427 0.045017 1.104780 998.850203 
186.899750 0.045015 1.100835 998.854150 
186.989073 0.045013 1.096903 998.858083 
187.078397 0.045012 1.092986 998.862002 
187.167720 0.045010 1.089082 998.865908 
187.257043 0.045008 1.085193 998.869799 
187.346366 0.045006 1.081317 998.873676 
187.435690 0.045005 1.077456 998.877540 
187.525013 0.045003 1.073608 998.881389 
187.614336 0.045001 1.069774 998.885225 
187.703660 0.045000 1.065953 998.889047 
187.792983 0.044998 1.062146 998.892856 
187.882306 0.044996 1.058353 998.896651 
187.971629 0.044994 1.054573 998.900432 
188.060953 0.044993 1.050807 998.904200 
188.150276 0.044991 1.047054 998.907955 
188.239599 0.044989 1.043315 998.911696 
188.328922 0.044988 1.039589 998.915424 
188.418246 0.044986 1.035876 998.919138 
188.507569 0.044984 1.032177 998.922839 
188.596892 0.044983 1.028490 998.926527 
188.686215 0.044981 1.024817 998.930202 
188.775539 0.044979 1.021157 998.933863 
188.864862 0.044978 1.017510 998.937512 
188.954185 0.044976 1.013877 998.941147 
189.043508 0.044974 1.010256 998.944770 
189.132832 0.044973 1.006648 998.948379 
189.222155 0.044971 1.003053 998.951976 
189.311478 0.044970 0.999471 998.955560 
189.400801 0.044968 0.995900 998.959132 
189.490148 0.044966 0.992336 998.962697 
189.579655 0.044965 0.988779 998.966257 
189.669322 0.044963 0.985227 998.969809 
189.759150 0.044962 0.981683 998.973356 
189.849140 0.044960 0.978144 998.976896 
189.939291 0.044958 0.974612 998.980429 
190.029605 0.044957 0.971086 998.983957 
190.120083 0.044955 0.967567 998.987477 
190.210724 0.044954 0.964054 998.990992 
190.301529 0.044952 0.960548 998.994500 
190.392500 0.044951 0.957048 998.998002 
190.483636 0.044949 0.953554 999.001497 
190.574938 0.044947 0.950067 999.004986 
190.666407 0.044946 0.946586 999.008468 
190.758044 0.044944 0.943112 999.011944 
190.849848 0.044943 0.939644 999.015414 
190.941822 0.044941 0.936182 999.018877 
191.033964 0.044940 0.932727 999.022334 
191.126276 0.044938 0.929278 999.025784 
191.218759 0.044937 0.925835 999.029228 
191.311413 0.044935 0.922399 999.032666 
191.404239 0.044933 0.918969 999.036097 
191.497237 0.044932 0.915546 999.039522 
191.590408 0.044930 0.912129 999.042941 
191.683753 0.044929 0.908719 999.046353 
191.777272 0.044927 0.905314 999.049758 
191.870967 0.044926 0.901917 999.053158 
191.964836 0.044924 0.898525 999.056550 
192.058883 0.044923 0.895140 999.059937 
192.153106 0.044921 0.891762 999.063317 
192.247507 0.044920 0.888390 999.066691 
192.342086 0.044918 0.885024 999.070058 
192.436844 0.044917 0.881665 999.073419 
192.531782 0.044915 0.878312 999.076773 
192.626900 0.044914 0.874965 999.080121 
192.722199 0.044912 0.871625 999.083463 
192.817680 0.044911 0.868291 999.086798 
192.913343 0.044909 0.864964 999.090127 
193.009190 0.044908 0.861643 999.093450 
193.105220 0.044906 0.858328 999.096766 
193.201435 0.044905 0.855020 999.100076 
193.297835 0.044903 0.851718 999.103379 
193.394421 0.044902 0.848422 999.106676 
193.491194 0.044900 0.845133 999.109966 
193.588154 0.044899 0.841851 999.113251 
193.685302 0.044897 0.838574 999.116528 
193.782639 0.044896 0.835305 999.119800 
193.880166 0.044894 0.832041 999.123065 
193.977883 0.044893 0.828784 999.126323 
194.075791 0.044891 0.825533 999.129575 
194.173891 0.044890 0.822289 999.132821 
194.272183 0.044889 0.819051 999.136060 
194.370669 0.044887 0.815820 999.139293 
194.469349 0.044886 0.812595 999.142520 
194.568224 0.044884 0.809376 999.145740 
194.667294 0.044883 0.806163 999.148954 
194.766561 0.044881 0.802958 999.152161 
194.866025 0.044880 0.799758 999.155362 
194.965686 0.044878 0.796565 999.158557 
195.065547 0.044877 0.793378 999.161745 
195.165607 0.044876 0.790198 999.164927 
195.265868 0.044874 0.787024 999.168102 
195.366330 0.044873 0.783856 999.171271 
195.466993 0.044871 0.780695 999.174434 
195.567860 0.044870 0.777540 999.177590 
195.668930 0.044868 0.774392 999.180740 
195.770204 0.044867 0.771250 999.183883 
195.871684 0.044866 0.768114 999.187020 
195.973370 0.044864 0.764985 999.190151 
196.075262 0.044863 0.761862 999.193275 
196.177363 0.044861 0.758746 999.196393 
196.279672 0.044860 0.755636 999.199504 
196.382191 0.044859 0.752532 999.202609 
196.484919 0.044857 0.749435 999.205708 
196.587859 0.044856 0.746344 999.208800 
196.691011 0.044854 0.743260 999.211886 
196.794377 0.044853 0.740182 999.214965 
196.897955 0.044852 0.737110 999.218038 
197.001749 0.044850 0.734045 999.221105 
197.105758 0.044849 0.730986 999.224165 
197.209984 0.044848 0.727933 999.227219 
197.314427 0.044846 0.724887 999.230266 
197.419088 0.044845 0.721848 999.233308 
197.523968 0.044844 0.718814 999.236342 
197.629069 0.044842 0.715787 999.239370 
197.734391 0.044841 0.712767 999.242392 
197.839934 0.044839 0.709753 999.245408 
