,Time,N
6001,60.01000,1611376.06665
6002,60.02000,1614598.81878
6003,60.03000,1617828.01642
6004,60.04000,1621063.67245
6005,60.05000,1624305.79980
6006,60.06000,1627554.41140
6007,60.07000,1630809.52022
6008,60.08000,1634071.13926
6009,60.09000,1637339.28154
6010,60.10000,1640613.96010
6011,60.11000,1643895.18802
6012,60.12000,1647182.97840
6013,60.13000,1650477.34436
6014,60.14000,1653778.29904
6015,60.15000,1657085.85564
6016,60.16000,1660400.02735
6017,60.17000,1663720.82741
6018,60.18000,1667048.26906
6019,60.19000,1670382.36560
6020,60.20000,1673723.13033
6021,60.21000,1677070.57659
6022,60.22000,1680424.71775
6023,60.23000,1683785.56718
6024,60.24000,1687153.13832
6025,60.25000,1690527.44459
6026,60.26000,1693908.49948
6027,60.27000,1697296.31648
6028,60.28000,1700690.90911
6029,60.29000,1704092.29093
6030,60.30000,1707500.47551
6031,60.31000,1710915.47647
6032,60.32000,1714337.30742
6033,60.33000,1717765.98203
6034,60.34000,1721201.51400
6035,60.35000,1724643.91702
6036,60.36000,1728093.20486
6037,60.37000,1731549.39127
6038,60.38000,1735012.49005
6039,60.39000,1738482.51503
6040,60.40000,1741959.48006
6041,60.41000,1745443.39902
6042,60.42000,1748934.28582
6043,60.43000,1752432.15439
6044,60.44000,1755937.01870
6045,60.45000,1759448.89274
6046,60.46000,1762967.79052
6047,60.47000,1766493.72610
6048,60.48000,1770026.71356
6049,60.49000,1773566.76698
6050,60.50000,1777113.90052
6051,60.51000,1780668.12832
6052,60.52000,1784229.46457
6053,60.53000,1787797.92350
6054,60.54000,1791373.51935
6055,60.55000,1794956.26639
6056,60.56000,1798546.17892
6057,60.57000,1802143.27128
6058,60.58000,1805747.55782
6059,60.59000,1809359.05294
6060,60.60000,1812977.77104
6061,60.61000,1816603.72659
6062,60.62000,1820236.93404
6063,60.63000,1823877.40791
6064,60.64000,1827525.16272
6065,60.65000,1831180.21305
6066,60.66000,1834842.57348
6067,60.67000,1838512.25862
6068,60.68000,1842189.28314
6069,60.69000,1845873.66171
6070,60.70000,1849565.40903
6071,60.71000,1853264.53985
6072,60.72000,1856971.06893
6073,60.73000,1860685.01106
6074,60.74000,1864406.38109
6075,60.75000,1868135.19385
6076,60.76000,1871871.46424
6077,60.77000,1875615.20717
6078,60.78000,1879366.43758
6079,60.79000,1883125.17045
6080,60.80000,1886891.42080
6081,60.81000,1890665.20364
6082,60.82000,1894446.53404
6083,60.83000,1898235.42711
6084,60.84000,1902031.89797
6085,60.85000,1905835.96176
6086,60.86000,1909647.63369
6087,60.87000,1913466.92895
6088,60.88000,1917293.86281
6089,60.89000,1921128.45054
6090,60.90000,1924970.70744
6091,60.91000,1928820.64885
6092,60.92000,1932678.29015
6093,60.93000,1936543.64673
6094,60.94000,1940416.73402
6095,60.95000,1944297.56749
6096,60.96000,1948186.16263
6097,60.97000,1952082.53495
6098,60.98000,1955986.70002
6099,60.99000,1959898.67342
6100,61.00000,1963818.47077
6101,61.01000,1967746.10771
6102,61.02000,1971681.59993
6103,61.03000,1975624.96313
6104,61.04000,1979576.21305
6105,61.05000,1983535.36548
6106,61.06000,1987502.43621
6107,61.07000,1991477.44108
6108,61.08000,1995460.39596
6109,61.09000,1999451.31676
6110,61.10000,2003450.21939
6111,61.11000,2007457.11983
6112,61.12000,2011472.03407
6113,61.13000,2015494.97814
6114,61.14000,2019525.96809
6115,61.15000,2023565.02003
6116,61.16000,2027612.15007
6117,61.17000,2031667.37437
6118,61.18000,2035730.70912
6119,61.19000,2039802.17054
6120,61.20000,2043881.77488
6121,61.21000,2047969.53843
6122,61.22000,2052065.47750
6123,61.23000,2056169.60846
6124,61.24000,2060281.94768
6125,61.25000,2064402.51157
6126,61.26000,2068531.31659
6127,61.27000,2072668.37923
6128,61.28000,2076813.71599
6129,61.29000,2080967.34342
6130,61.30000,2085129.27810
6131,61.31000,2089299.53666
6132,61.32000,2093478.13573
6133,61.33000,2097665.09201
6134,61.34000,2101860.42219
6135,61.35000,2106064.14303
6136,61.36000,2110276.27132
6137,61.37000,2114496.82386
6138,61.38000,2118725.81751
6139,61.39000,2122963.26915
6140,61.40000,2127209.19568
6141,61.41000,2131463.61407
6142,61.42000,2135726.54130
6143,61.43000,2139997.99439
6144,61.44000,2144277.99037
6145,61.45000,2148566.54636
6146,61.46000,2152863.67945
6147,61.47000,2157169.40681
6148,61.48000,2161483.74562
6149,61.49000,2165806.71311
6150,61.50000,2170138.32654
6151,61.51000,2174478.60319
6152,61.52000,2178827.56040
6153,61.53000,2183185.21552
6154,61.54000,2187551.58595
6155,61.55000,2191926.68912
6156,61.56000,2196310.54250
6157,61.57000,2200703.16358
6158,61.58000,2205104.56991
6159,61.59000,2209514.77905
6160,61.60000,2213933.80861
6161,61.61000,2218361.67623
6162,61.62000,2222798.39958
6163,61.63000,2227243.99638
6164,61.64000,2231698.48437
6165,61.65000,2236161.88134
6166,61.66000,2240634.20510
6167,61.67000,2245115.47351
6168,61.68000,2249605.70446
6169,61.69000,2254104.91587
6170,61.70000,2258613.12570
6171,61.71000,2263130.35195
6172,61.72000,2267656.61266
6173,61.73000,2272191.92588
6174,61.74000,2276736.30973
6175,61.75000,2281289.78235
6176,61.76000,2285852.36192
6177,61.77000,2290424.06664
6178,61.78000,2295004.91477
6179,61.79000,2299594.92460
6180,61.80000,2304194.11445
6181,61.81000,2308802.50268
6182,61.82000,2313420.10769
6183,61.83000,2318046.94790
6184,61.84000,2322683.04180
6185,61.85000,2327328.40788
6186,61.86000,2331983.06470
6187,61.87000,2336647.03083
6188,61.88000,2341320.32489
6189,61.89000,2346002.96554
6190,61.90000,2350694.97147
6191,61.91000,2355396.36141
6192,61.92000,2360107.15414
6193,61.93000,2364827.36844
6194,61.94000,2369557.02318
6195,61.95000,2374296.13723
6196,61.96000,2379044.72950
6197,61.97000,2383802.81896
6198,61.98000,2388570.42460
6199,61.99000,2393347.56545
6200,62.00000,2398134.26058
6201,62.01000,2402930.52910
6202,62.02000,2407736.39016
6203,62.03000,2412551.86294
6204,62.04000,2417376.96666
6205,62.05000,2422211.72060
6206,62.06000,2427056.14404
6207,62.07000,2431910.25633
6208,62.08000,2436774.07684
6209,62.09000,2441647.62499
6210,62.10000,2446530.92024
6211,62.11000,2451423.98208
6212,62.12000,2456326.83005
6213,62.13000,2461239.48371
6214,62.14000,2466161.96267
6215,62.15000,2471094.28660
6216,62.16000,2476036.47517
6217,62.17000,2480988.54812
6218,62.18000,2485950.52522
6219,62.19000,2490922.42627
6220,62.20000,2495904.27112
6221,62.21000,2500896.07967
6222,62.22000,2505897.87182
6223,62.23000,2510909.66757
6224,62.24000,2515931.48690
6225,62.25000,2520963.34988
6226,62.26000,2526005.27658
6227,62.27000,2531057.28713
6228,62.28000,2536119.40170
6229,62.29000,2541191.64051
6230,62.30000,2546274.02379
6231,62.31000,2551366.57184
6232,62.32000,2556469.30498
6233,62.33000,2561582.24359
6234,62.34000,2566705.40808
6235,62.35000,2571838.81889
6236,62.36000,2576982.49653
6237,62.37000,2582136.46152
6238,62.38000,2587300.73445
6239,62.39000,2592475.33592
6240,62.40000,2597660.28659
6241,62.41000,2602855.60716
6242,62.42000,2608061.31838
6243,62.43000,2613277.44101
6244,62.44000,2618503.99589
6245,62.45000,2623741.00389
6246,62.46000,2628988.48589
6247,62.47000,2634246.46287
6248,62.48000,2639514.95579
6249,62.49000,2644793.98570
6250,62.50000,2650083.57367
6251,62.51000,2655383.74082
6252,62.52000,2660694.50830
6253,62.53000,2666015.89732
6254,62.54000,2671347.92911
6255,62.55000,2676690.62497
6256,62.56000,2682044.00622
6257,62.57000,2687408.09423
6258,62.58000,2692782.91042
6259,62.59000,2698168.47624
6260,62.60000,2703564.81320
6261,62.61000,2708971.94282
6262,62.62000,2714389.88671
6263,62.63000,2719818.66648
6264,62.64000,2725258.30382
6265,62.65000,2730708.82042
6266,62.66000,2736170.23806
6267,62.67000,2741642.57854
6268,62.68000,2747125.86370
6269,62.69000,2752620.11542
6270,62.70000,2758125.35566
6271,62.71000,2763641.60637
6272,62.72000,2769168.88958
6273,62.73000,2774707.22736
6274,62.74000,2780256.64181
6275,62.75000,2785817.15510
6276,62.76000,2791388.78941
6277,62.77000,2796971.56699
6278,62.78000,2802565.51012
6279,62.79000,2808170.64114
6280,62.80000,2813786.98242
6281,62.81000,2819414.55639
6282,62.82000,2825053.38550
6283,62.83000,2830703.49227
6284,62.84000,2836364.89926
6285,62.85000,2842037.62905
6286,62.86000,2847721.70431
6287,62.87000,2853417.14772
6288,62.88000,2859123.98202
6289,62.89000,2864842.22998
6290,62.90000,2870571.91444
6291,62.91000,2876313.05827
6292,62.92000,2882065.68439
6293,62.93000,2887829.81575
6294,62.94000,2893605.47539
6295,62.95000,2899392.68634
6296,62.96000,2905191.47171
6297,62.97000,2911001.85465
6298,62.98000,2916823.85836
6299,62.99000,2922657.50608
6300,63.00000,2928502.82109
6301,63.01000,2934359.82673
6302,63.02000,2940228.54639
6303,63.03000,2946109.00348
6304,63.04000,2952001.22149
6305,63.05000,2957905.22393
6306,63.06000,2963821.03438
6307,63.07000,2969748.67645
6308,63.08000,2975688.17380
6309,63.09000,2981639.55015
6310,63.10000,2987602.82925
6311,63.11000,2993578.03491
6312,63.12000,2999565.19097
6313,63.13000,3005564.32136
6314,63.14000,3011575.45000
6315,63.15000,3017598.60090
6316,63.16000,3023633.79810
6317,63.17000,3029681.06570
6318,63.18000,3035740.42783
6319,63.19000,3041811.90868
6320,63.20000,3047895.53250
6321,63.21000,3053991.32357
6322,63.22000,3060099.30621
6323,63.23000,3066219.50483
6324,63.24000,3072351.94384
6325,63.25000,3078496.64772
6326,63.26000,3084653.64102
6327,63.27000,3090822.94830
6328,63.28000,3097004.59420
6329,63.29000,3103198.60339
6330,63.30000,3109405.00059
6331,63.31000,3115623.81059
6332,63.32000,3121855.05822
6333,63.33000,3128098.76833
6334,63.34000,3134354.96587
6335,63.35000,3140623.67580
6336,63.36000,3146904.92315
6337,63.37000,3153198.73300
6338,63.38000,3159505.13046
6339,63.39000,3165824.14073
6340,63.40000,3172155.78901
6341,63.41000,3178500.10058
6342,63.42000,3184857.10079
6343,63.43000,3191226.81499
6344,63.44000,3197609.26862
6345,63.45000,3204004.48715
6346,63.46000,3210412.49613
6347,63.47000,3216833.32112
6348,63.48000,3223266.98776
6349,63.49000,3229713.52174
6350,63.50000,3236172.94878
6351,63.51000,3242645.29468
6352,63.52000,3249130.58527
6353,63.53000,3255628.84644
6354,63.54000,3262140.10413
6355,63.55000,3268664.38434
6356,63.56000,3275201.71311
6357,63.57000,3281752.11654
6358,63.58000,3288315.62077
6359,63.59000,3294892.25201
6360,63.60000,3301482.03651
6361,63.61000,3308085.00059
6362,63.62000,3314701.17059
6363,63.63000,3321330.57293
6364,63.64000,3327973.23408
6365,63.65000,3334629.18054
6366,63.66000,3341298.43890
6367,63.67000,3347981.03578
6368,63.68000,3354676.99785
6369,63.69000,3361386.35185
6370,63.70000,3368109.12455
6371,63.71000,3374845.34280
6372,63.72000,3381595.03349
6373,63.73000,3388358.22356
6374,63.74000,3395134.94000
6375,63.75000,3401925.20988
6376,63.76000,3408729.06030
6377,63.77000,3415546.51842
6378,63.78000,3422377.61146
6379,63.79000,3429222.36668
6380,63.80000,3436080.81142
6381,63.81000,3442952.97304
6382,63.82000,3449838.87898
6383,63.83000,3456738.55674
6384,63.84000,3463652.03386
6385,63.85000,3470579.33792
6386,63.86000,3477520.49660
6387,63.87000,3484475.53759
6388,63.88000,3491444.48867
6389,63.89000,3498427.37765
6390,63.90000,3505424.23240
6391,63.91000,3512435.08087
6392,63.92000,3519459.95103
6393,63.93000,3526498.87093
6394,63.94000,3533551.86867
6395,63.95000,3540618.97241
6396,63.96000,3547700.21035
6397,63.97000,3554795.61077
6398,63.98000,3561905.20200
6399,63.99000,3569029.01240
6400,64.00000,3576167.07042
6401,64.01000,3583319.40457
6402,64.02000,3590486.04337
6403,64.03000,3597667.01546
6404,64.04000,3604862.34949
6405,64.05000,3612072.07419
6406,64.06000,3619296.21834
6407,64.07000,3626534.81078
6408,64.08000,3633787.88040
6409,64.09000,3641055.45616
6410,64.10000,3648337.56707
6411,64.11000,3655634.24221
6412,64.12000,3662945.51069
6413,64.13000,3670271.40171
6414,64.14000,3677611.94451
6415,64.15000,3684967.16840
6416,64.16000,3692337.10274
6417,64.17000,3699721.77695
6418,64.18000,3707121.22050
6419,64.19000,3714535.46294
6420,64.20000,3721964.53387
6421,64.21000,3729408.46293
6422,64.22000,3736867.27986
6423,64.23000,3744341.01442
6424,64.24000,3751829.69645
6425,64.25000,3759333.35584
6426,64.26000,3766852.02255
6427,64.27000,3774385.72660
6428,64.28000,3781934.49805
6429,64.29000,3789498.36705
6430,64.30000,3797077.36378
6431,64.31000,3804671.51851
6432,64.32000,3812280.86155
6433,64.33000,3819905.42327
6434,64.34000,3827545.23412
6435,64.35000,3835200.32458
6436,64.36000,3842870.72523
6437,64.37000,3850556.46668
6438,64.38000,3858257.57962
6439,64.39000,3865974.09478
6440,64.40000,3873706.04297
6441,64.41000,3881453.45505
6442,64.42000,3889216.36196
6443,64.43000,3896994.79469
6444,64.44000,3904788.78428
6445,64.45000,3912598.36184
6446,64.46000,3920423.55857
6447,64.47000,3928264.40568
6448,64.48000,3936120.93450
6449,64.49000,3943993.17636
6450,64.50000,3951881.16272
6451,64.51000,3959784.92504
6452,64.52000,3967704.49489
6453,64.53000,3975639.90388
6454,64.54000,3983591.18369
6455,64.55000,3991558.36606
6456,64.56000,3999541.48279
6457,64.57000,4007540.56576
6458,64.58000,4015555.64689
6459,64.59000,4023586.75818
6460,64.60000,4031633.93170
6461,64.61000,4039697.19956
6462,64.62000,4047776.59396
6463,64.63000,4055872.14715
6464,64.64000,4063983.89144
6465,64.65000,4072111.85923
6466,64.66000,4080256.08294
6467,64.67000,4088416.59511
6468,64.68000,4096593.42830
6469,64.69000,4104786.61516
6470,64.70000,4112996.18839
6471,64.71000,4121222.18076
6472,64.72000,4129464.62512
6473,64.73000,4137723.55438
6474,64.74000,4145999.00148
6475,64.75000,4154290.99949
6476,64.76000,4162599.58149
6477,64.77000,4170924.78065
6478,64.78000,4179266.63021
6479,64.79000,4187625.16347
6480,64.80000,4196000.41380
6481,64.81000,4204392.41463
6482,64.82000,4212801.19945
6483,64.83000,4221226.80185
6484,64.84000,4229669.25546
6485,64.85000,4238128.59397
6486,64.86000,4246604.85116
6487,64.87000,4255098.06086
6488,64.88000,4263608.25698
6489,64.89000,4272135.47349
6490,64.90000,4280679.74444
6491,64.91000,4289241.10393
6492,64.92000,4297819.58614
6493,64.93000,4306415.22531
6494,64.94000,4315028.05576
6495,64.95000,4323658.11187
6496,64.96000,4332305.42810
6497,64.97000,4340970.03895
6498,64.98000,4349651.97903
6499,64.99000,4358351.28299
6500,65.00000,4367067.98555
6501,65.01000,4375802.12152
6502,65.02000,4384553.72577
6503,65.03000,4393322.83322
6504,65.04000,4402109.47889
6505,65.05000,4410913.69784
6506,65.06000,4419735.52524
6507,65.07000,4428574.99629
6508,65.08000,4437432.14628
6509,65.09000,4446307.01057
6510,65.10000,4455199.62460
6511,65.11000,4464110.02385
6512,65.12000,4473038.24389
6513,65.13000,4481984.32038
6514,65.14000,4490948.28902
6515,65.15000,4499930.18560
6516,65.16000,4508930.04597
6517,65.17000,4517947.90606
6518,65.18000,4526983.80187
6519,65.19000,4536037.76948
6520,65.20000,4545109.84502
6521,65.21000,4554200.06471
6522,65.22000,4563308.46484
6523,65.23000,4572435.08177
6524,65.24000,4581579.95193
6525,65.25000,4590743.11183
6526,65.26000,4599924.59806
6527,65.27000,4609124.44725
6528,65.28000,4618342.69615
6529,65.29000,4627579.38154
6530,65.30000,4636834.54030
6531,65.31000,4646108.20938
6532,65.32000,4655400.42580
6533,65.33000,4664711.22665
6534,65.34000,4674040.64911
6535,65.35000,4683388.73041
6536,65.36000,4692755.50787
6537,65.37000,4702141.01888
6538,65.38000,4711545.30092
6539,65.39000,4720968.39152
6540,65.40000,4730410.32831
6541,65.41000,4739871.14896
6542,65.42000,4749350.89126
6543,65.43000,4758849.59304
6544,65.44000,4768367.29223
6545,65.45000,4777904.02681
6546,65.46000,4787459.83487
6547,65.47000,4797034.75454
6548,65.48000,4806628.82405
6549,65.49000,4816242.08169
6550,65.50000,4825874.56586
6551,65.51000,4835526.31499
6552,65.52000,4845197.36762
6553,65.53000,4854887.76235
6554,65.54000,4864597.53788
6555,65.55000,4874326.73295
6556,65.56000,4884075.38642
6557,65.57000,4893843.53719
6558,65.58000,4903631.22427
6559,65.59000,4913438.48672
6560,65.60000,4923265.36369
6561,65.61000,4933111.89442
6562,65.62000,4942978.11821
6563,65.63000,4952864.07444
6564,65.64000,4962769.80259
6565,65.65000,4972695.34220
6566,65.66000,4982640.73288
6567,65.67000,4992606.01435
6568,65.68000,5002591.22638
6569,65.69000,5012596.40883
6570,65.70000,5022621.60165
6571,65.71000,5032666.84485
6572,65.72000,5042732.17854
6573,65.73000,5052817.64290
6574,65.74000,5062923.27818
6575,65.75000,5073049.12474
6576,65.76000,5083195.22299
6577,65.77000,5093361.61343
6578,65.78000,5103548.33666
6579,65.79000,5113755.43333
6580,65.80000,5123982.94420
6581,65.81000,5134230.91009
6582,65.82000,5144499.37191
6583,65.83000,5154788.37065
6584,65.84000,5165097.94739
6585,65.85000,5175428.14329
6586,65.86000,5185778.99957
6587,65.87000,5196150.55757
6588,65.88000,5206542.85869
6589,65.89000,5216955.94441
6590,65.90000,5227389.85630
6591,65.91000,5237844.63601
6592,65.92000,5248320.32528
6593,65.93000,5258816.96593
6594,65.94000,5269334.59986
6595,65.95000,5279873.26906
6596,65.96000,5290433.01560
6597,65.97000,5301013.88163
6598,65.98000,5311615.90939
6599,65.99000,5322239.14121
6600,66.00000,5332883.61950
6601,66.01000,5343549.38674
6602,66.02000,5354236.48551
6603,66.03000,5364944.95848
6604,66.04000,5375674.84840
6605,66.05000,5386426.19809
6606,66.06000,5397199.05049
6607,66.07000,5407993.44859
6608,66.08000,5418809.43549
6609,66.09000,5429647.05436
6610,66.10000,5440506.34847
6611,66.11000,5451387.36116
6612,66.12000,5462290.13589
6613,66.13000,5473214.71616
6614,66.14000,5484161.14559
6615,66.15000,5495129.46788
6616,66.16000,5506119.72682
6617,66.17000,5517131.96627
6618,66.18000,5528166.23020
6619,66.19000,5539222.56266
6620,66.20000,5550301.00779
6621,66.21000,5561401.60981
6622,66.22000,5572524.41302
6623,66.23000,5583669.46185
6624,66.24000,5594836.80077
6625,66.25000,5606026.47438
6626,66.26000,5617238.52732
6627,66.27000,5628473.00438
6628,66.28000,5639729.95039
6629,66.29000,5651009.41029
6630,66.30000,5662311.42911
6631,66.31000,5673636.05197
6632,66.32000,5684983.32407
6633,66.33000,5696353.29072
6634,66.34000,5707745.99730
6635,66.35000,5719161.48930
6636,66.36000,5730599.81227
6637,66.37000,5742061.01190
6638,66.38000,5753545.13392
6639,66.39000,5765052.22419
6640,66.40000,5776582.32864
6641,66.41000,5788135.49330
6642,66.42000,5799711.76428
6643,66.43000,5811311.18781
6644,66.44000,5822933.81019
6645,66.45000,5834579.67781
6646,66.46000,5846248.83716
6647,66.47000,5857941.33484
6648,66.48000,5869657.21751
6649,66.49000,5881396.53194
6650,66.50000,5893159.32501
6651,66.51000,5904945.64366
6652,66.52000,5916755.53494
